数据范围,剧本ID,剧本名称,剧目类别,核心关系,核心主题,核心主题序号,次要主题集合,主题组合ID,主题组合,主题组合显示,主题数量,主题序号集合,x起点序号,x终点序号,网络密度,度中心化,内容量权重,主题证据词集合,主题_忠义家国,主题_政治权力,主题_婚恋姻缘,主题_家庭亲情,主题_公案冤狱,主题_除暴侠义,主题_战争武略,主题_恩怨报偿,主题_善恶转化,主题_礼教品格,主题_宗教祥瑞,主题_文人世情
全量,70902128,长生殿·絮阁,家庭戏,权力关系,文人世情,12,政治权力,T0212,政治权力|文人世情,政治权力 + 文人世情,2,2|12,2,12,1.0,0.0,26.42,政治权力:宫、关系先验:权力关系、类别先验:历史戏、朝、王|文人世情:士、风流、画、楼,0,1,0,0,0,0,0,0,0,0,0,1
全量,70902129,长生殿·惊变,历史戏,权力关系,政治权力,2,战争武略|文人世情,T020712,政治权力|战争武略|文人世情,政治权力 + 战争武略 + 文人世情,3,2|7|12,2,12,0.833333,0.333333,24.4,忠义家国:忠、社稷、类别先验:历史戏、关系先验:权力关系|政治权力:宫廷、宫、王、关系先验:权力关系、类别先验:历史戏|战争武略:兵、关、类别先验:历史戏、关系先验:冲突关系、将军|文人世情:花园、士、园、楼、灯,0,1,0,0,0,0,1,0,0,0,0,1
全量,70902130,长生殿·埋玉,历史戏,冲突关系,战争武略,7,忠义家国|礼教品格,T010710,忠义家国|战争武略|礼教品格,忠义家国 + 战争武略 + 礼教品格,3,1|7|10,1,10,1.0,0.0,24.5,忠义家国:忠、类别先验:历史戏、关系先验:权力关系、社稷、义|战争武略:军、将、兵、类别先验:历史戏、将军|礼教品格:礼、节、烈、关系先验:亲属关系、教,1,0,0,0,0,0,1,0,0,1,0,0
全量,70902131,长生殿·闻铃,历史戏,权力关系,礼教品格,10,政治权力|战争武略,T020710,政治权力|战争武略|礼教品格,政治权力 + 战争武略 + 礼教品格,3,2|7|10,2,10,1.0,0.0,18.26,战争武略:将、类别先验:历史戏、关系先验:权力关系、战、兵|礼教品格:礼、节、教,0,1,0,0,0,0,1,0,0,1,0,0
全量,70902132,长生殿·哭像,历史戏,亲属关系,家庭亲情,4,政治权力|宗教祥瑞,T020411,政治权力|家庭亲情|宗教祥瑞,政治权力 + 家庭亲情 + 宗教祥瑞,3,2|4|11,2,11,1.0,0,22.03,政治权力:天子、宫、关系先验:权力关系、类别先验:历史戏、朝|家庭亲情:子、亲、关系先验:亲属关系、儿、娘亲|宗教祥瑞:庙、神、雷、梦|文人世情:士、文、楼、谜、画,0,1,0,1,0,0,0,0,0,0,1,0
全量,70902133,长生殿·弹词,历史戏,权力关系,政治权力,2,礼教品格,T0210,政治权力|礼教品格,政治权力 + 礼教品格,2,2|10,2,10,1.0,0.0,25.76,政治权力:宫廷、宫、皇帝、关系先验:权力关系、类别先验:历史戏,0,1,0,0,0,0,0,0,0,1,0,0
全量,70902134,孽海记·思凡,家庭戏,冲突关系,宗教祥瑞,11,家庭亲情,T0411,家庭亲情|宗教祥瑞,家庭亲情 + 宗教祥瑞,2,4|11,4,11,0,0,13.72,宗教祥瑞:思凡、佛、类别先验:神怪戏、目莲、观音,0,0,0,1,0,0,0,0,0,0,1,0
全量,70902136,凤凰山·百花赠剑,家庭戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0.0,21.91,政治权力:朝廷、王、朝、关系先验:权力关系、类别先验:历史戏|战争武略:兵、关、计、类别先验:历史戏、关系先验:权力关系,0,1,0,0,0,0,1,0,0,0,0,0
全量,70902138,奇双会·写状,公案戏,审判与恩怨关系,公案冤狱,5,婚恋姻缘|家庭亲情,T030405,婚恋姻缘|家庭亲情|公案冤狱,婚恋姻缘 + 家庭亲情 + 公案冤狱,3,3|4|5,3,5,1.0,0,26.77,婚恋姻缘:夫妇、夫人、夫妻、关系先验:婚恋关系、类别先验:家庭戏|公案冤狱:状、冤、案、告状、公堂,0,0,1,1,1,0,0,0,0,0,0,0
全量,70902141,风云会·访普,历史戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.809524,0.266667,25.66,政治权力:丞相、君臣、帝、王、臣|战争武略:将军、兵、类别先验:历史戏、将、关,0,1,0,0,0,0,1,0,0,0,0,0
全量,70902142,四声猿·骂曹,神怪戏,权力关系,礼教品格,10,政治权力,T0210,政治权力|礼教品格,政治权力 + 礼教品格,2,2|10,2,10,0.7,0.5,26.4,善恶转化:善恶、恶、善、关系先验:冲突关系、归|礼教品格:骂曹、骂、节、类别先验:家庭戏、关系先验:亲属关系,0,1,0,0,0,0,0,0,0,1,0,0
全量,70902144,荆钗记·上路,家庭戏,婚恋关系,婚恋姻缘,3,文人世情,T0312,婚恋姻缘|文人世情,婚恋姻缘 + 文人世情,2,3|12,3,12,1.0,0.0,18.41,婚恋姻缘:钗、夫妇、关系先验:婚恋关系、类别先验:家庭戏,0,0,1,0,0,0,0,0,0,0,0,1
全量,70902145,琵琶记·卖发,家庭戏,亲属关系,文人世情,12,家庭亲情|礼教品格,T041012,家庭亲情|礼教品格|文人世情,家庭亲情 + 礼教品格 + 文人世情,3,4|10|12,4,12,1.0,0,17.13,家庭亲情:类别先验:家庭戏、父母、关系先验:亲属关系、子、亲|礼教品格:节、类别先验:家庭戏、关系先验:亲属关系、孝|文人世情:才,0,0,0,1,0,0,0,0,0,1,0,1
全量,70902146,琵琶记·赏荷,家庭戏,亲属关系,家庭亲情,4,婚恋姻缘,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,1.0,0,22.04,家庭亲情:父母、父、母、子、亲,0,0,1,1,0,0,0,0,0,0,0,0
全量,70902156,南西厢记·佳期,家庭戏,婚恋关系,婚恋姻缘,3,文人世情,T0312,婚恋姻缘|文人世情,婚恋姻缘 + 文人世情,2,3|12,3,12,1.0,0.0,18.92,婚恋姻缘:红娘、西厢、姻缘、小姐、佳期,0,0,1,0,0,0,0,0,0,0,0,1
全量,70902157,焚香记·阳告,神怪戏,审判与恩怨关系,善恶转化,9,公案冤狱|宗教祥瑞,T050911,公案冤狱|善恶转化|宗教祥瑞,公案冤狱 + 善恶转化 + 宗教祥瑞,3,5|9|11,5,11,1.0,0.0,19.77,公案冤狱:判、关系先验:审判与恩怨关系、冤、关系先验:权力关系、案|善恶转化:善恶、改、善、恶、类别先验:神怪戏|宗教祥瑞:神、鬼、庙、类别先验:神怪戏、报应,0,0,0,0,1,0,0,0,1,0,1,0
全量,70902158,牡丹亭·硬拷,公案戏,权力关系,文人世情,12,政治权力,T0212,政治权力|文人世情,政治权力 + 文人世情,2,2|12,2,12,1.0,0.0,24.37,政治权力:朝廷、朝、官、关系先验:权力关系、类别先验:历史戏|文人世情:状元、亭、画、书生、文,0,1,0,0,0,0,0,0,0,0,0,1
全量,70902159,金雀记·乔醋,家庭戏,权力关系,文人世情,12,政治权力|婚恋姻缘,T020312,政治权力|婚恋姻缘|文人世情,政治权力 + 婚恋姻缘 + 文人世情,3,2|3|12,2,12,0.833333,0.333333,26.26,政治权力:太师、官、关系先验:权力关系、朝|婚恋姻缘:夫人、关系先验:婚恋关系、鸳鸯、类别先验:家庭戏|文人世情:文、琴、书、书生、士子,0,1,1,0,0,0,0,0,0,0,0,1
全量,70902162,疗妒羹·题曲,家庭戏,审判与恩怨关系,文人世情,12,恩怨报偿|宗教祥瑞,T081112,恩怨报偿|宗教祥瑞|文人世情,恩怨报偿 + 宗教祥瑞 + 文人世情,3,8|11|12,8,12,0,0,14.34,恩怨报偿:怨、恨、类别先验:神怪戏、关系先验:亲属关系、报|宗教祥瑞:梦、类别先验:神怪戏、鬼、雷、寿|文人世情:花园、诗、园、书生、书,0,0,0,0,0,0,0,1,0,0,1,1
全量,70902170,白罗衫·游园,公案戏,审判与恩怨关系,公案冤狱,5,婚恋姻缘|家庭亲情|礼教品格,T03040510,婚恋姻缘|家庭亲情|公案冤狱|礼教品格,婚恋姻缘 + 家庭亲情 + 公案冤狱 + 礼教品格,4,3|4|5|10,3,10,0.666667,0.666667,25.83,婚恋姻缘:小姐、夫人、关系先验:婚恋关系、类别先验:家庭戏、妻|家庭亲情:母、子、母亲、类别先验:家庭戏、儿|公案冤狱:伸冤、冤、昭雪、关系先验:权力关系|礼教品格:孝顺、孝、节、类别先验:家庭戏、关系先验:亲属关系,0,0,1,1,1,0,0,0,0,1,0,0
全量,70902171,白罗衫·看状,公案戏,审判与恩怨关系,恩怨报偿,8,家庭亲情|公案冤狱|除暴侠义,T04050608,家庭亲情|公案冤狱|除暴侠义|恩怨报偿,家庭亲情 + 公案冤狱 + 除暴侠义 + 恩怨报偿,4,4|5|6|8,4,8,1.0,0,26.35,家庭亲情:父亲、父、母、子、亲|公案冤狱:状、冤、告状、审、类别先验:公案戏|除暴侠义:除奸、盗、强盗、山寨、绿林|恩怨报偿:复仇、仇、类别先验:公案戏、关系先验:审判与恩怨关系、恨,0,0,0,1,1,1,0,1,0,0,0,0
全量,70902172,艳云亭·痴诉,公案戏,亲属关系,家庭亲情,4,政治权力|礼教品格,T020410,政治权力|家庭亲情|礼教品格,政治权力 + 家庭亲情 + 礼教品格,3,2|4|10,2,10,1.0,0.0,21.16,政治权力:臣、王、关系先验:权力关系、官、朝|家庭亲情:儿、女、类别先验:家庭戏、关系先验:亲属关系、子|礼教品格:节、类别先验:家庭戏、关系先验:亲属关系、教、骂,0,1,0,1,0,0,0,0,0,1,0,0
全量,70902176,铁冠图·撞钟,历史戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.666667,0.5,24.73,政治权力:丞相、君臣、帝、臣、王,0,1,0,0,0,0,1,0,0,0,0,0
全量,70902177,铁冠图·分宫,历史戏,权力关系,政治权力,2,家庭亲情|礼教品格,T020410,政治权力|家庭亲情|礼教品格,政治权力 + 家庭亲情 + 礼教品格,3,2|4|10,2,10,1.0,0.0,23.06,忠义家国:社稷、亡国、类别先验:历史戏、报国、家国|政治权力:宫、帝、王、君臣、朝|家庭亲情:子、关系先验:亲属关系、母子、骨肉、父|礼教品格:贞、节、关系先验:亲属关系、礼,0,1,0,1,0,0,0,0,0,1,0,0
全量,70902178,铁冠图·刺虎,历史戏,审判与恩怨关系,恩怨报偿,8,婚恋姻缘|战争武略,T030708,婚恋姻缘|战争武略|恩怨报偿,婚恋姻缘 + 战争武略 + 恩怨报偿,3,3|7|8,3,8,1.0,0,22.17,婚恋姻缘:成亲、洞房、夫妻、夫妇、配|战争武略:将军、将、军、类别先验:历史戏、关系先验:权力关系|恩怨报偿:报仇、仇、恨、报、关系先验:亲属关系|礼教品格:贞、节、关系先验:亲属关系、礼、教,0,0,1,0,0,0,1,1,0,0,0,0
全量,70903102,单刀会·刀会,历史戏,冲突关系,战争武略,7,政治权力,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0.0,27.02,战争武略:关、将、单刀会、兵、将军,0,1,0,0,0,0,1,0,0,0,0,0
全量,70904110,棋盘会·点将,历史戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0.0,24.64,政治权力:丞相、王、关系先验:权力关系、类别先验:历史戏、君臣|战争武略:将、战、兵、类别先验:历史戏、计,0,1,0,0,0,0,1,0,0,0,0,0
全量,70904115,西游记·胖姑学舌,家庭戏,权力关系,宗教祥瑞,11,政治权力|家庭亲情,T020411,政治权力|家庭亲情|宗教祥瑞,政治权力 + 家庭亲情 + 宗教祥瑞,3,2|4|11,2,11,1.0,0.0,20.79,政治权力:王、关系先验:权力关系、官、朝|家庭亲情:儿、父、关系先验:亲属关系、兄弟、子|宗教祥瑞:西游、雷、类别先验:神怪戏、鬼,0,1,0,1,0,0,0,0,0,0,1,0
全量,70904207,西游记·认子,家庭戏,亲属关系,家庭亲情,4,宗教祥瑞,T0411,家庭亲情|宗教祥瑞,家庭亲情 + 宗教祥瑞,2,4|11,4,11,1.0,0,20.92,家庭亲情:认子、子、儿、母、母亲,0,0,0,1,0,0,0,0,0,0,1,0
全量,70904208,西游记·胖姑学舌,家庭戏,亲属关系,宗教祥瑞,11,政治权力|家庭亲情,T020411,政治权力|家庭亲情|宗教祥瑞,政治权力 + 家庭亲情 + 宗教祥瑞,3,2|4|11,2,11,0,0,20.42,家庭亲情:父、关系先验:亲属关系、儿、兄弟、子|宗教祥瑞:西游、雷、类别先验:神怪戏、鬼,0,1,0,1,0,0,0,0,0,0,1,0
全量,70904214,九莲灯·焚宫烧狱,神怪戏,权力关系,宗教祥瑞,11,政治权力|家庭亲情,T020411,政治权力|家庭亲情|宗教祥瑞,政治权力 + 家庭亲情 + 宗教祥瑞,3,2|4|11,2,11,0,0,18.51,政治权力:皇帝、宫、帝、关系先验:权力关系、宫廷|宗教祥瑞:莲灯、神、仙、佛、类别先验:神怪戏,0,1,0,1,0,0,0,0,0,0,1,0
全量,80000001,四郎探母,家庭戏,亲属关系,家庭亲情,4,婚恋姻缘,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,0.511111,0.611111,34.59,家庭亲情:探母、太君、母子、兄弟、母,0,0,1,1,0,0,0,0,0,0,0,0
全量,80000002,打渔杀家,江湖戏,冲突关系,善恶转化,9,家庭亲情|恩怨报偿,T040809,家庭亲情|恩怨报偿|善恶转化,家庭亲情 + 恩怨报偿 + 善恶转化,3,4|8|9,4,9,1.0,0.0,25.87,家庭亲情:女、父、子、儿、类别先验:家庭戏|恩怨报偿:恩、恨、关系先验:冲突关系、类别先验:家庭戏、关系先验:亲属关系|善恶转化:招安、投、改过、改、关系先验:冲突关系|礼教品格:教、节、类别先验:家庭戏、关系先验:亲属关系、骂,0,0,0,1,0,0,0,1,1,0,0,0
全量,80000003,打龙袍,公案戏,审判与恩怨关系,公案冤狱,5,政治权力,T0205,政治权力|公案冤狱,政治权力 + 公案冤狱,2,2|5,2,5,0.866667,0.2,29.0,公案冤狱:包拯、案、关系先验:权力关系、冤,0,1,0,0,1,0,0,0,0,0,0,0
全量,80000004,武家坡,家庭戏,婚恋关系,婚恋姻缘,3,礼教品格,T0310,婚恋姻缘|礼教品格,婚恋姻缘 + 礼教品格,2,3|10,3,10,1.0,0,27.48,婚恋姻缘:夫妻、妻、关系先验:婚恋关系、类别先验:家庭戏、结发,0,0,1,0,0,0,0,0,0,1,0,0
全量,80000005,火牛阵,历史戏,权力关系,战争武略,7,政治权力|婚恋姻缘|家庭亲情,T02030407,政治权力|婚恋姻缘|家庭亲情|战争武略,政治权力 + 婚恋姻缘 + 家庭亲情 + 战争武略,4,2|3|4|7,2,7,0.509091,0.477778,61.08,政治权力:君臣、王、宫、金殿、朝|婚恋姻缘:婚姻、小姐、夫妻、郎、妻|家庭亲情:子、姐妹、女、母亲、父子|战争武略:阵、将军、城、战、将,0,1,1,1,0,0,1,0,0,0,0,0
全量,80000006,清官册,公案戏,审判与恩怨关系,公案冤狱,5,政治权力,T0205,政治权力|公案冤狱,政治权力 + 公案冤狱,2,2|5,2,5,0.7,0.5,35.91,公案冤狱:潘洪、清官、审、审问、状,0,1,0,0,1,0,0,0,0,0,0,0
全量,80000007,李陵碑,历史戏,冲突关系,公案冤狱,5,宗教祥瑞,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0.5,0.333333,23.57,公案冤狱:潘洪、冤|战争武略:兵、类别先验:历史戏、战、关系先验:冲突关系、将,0,0,0,0,1,0,0,0,0,0,1,0
全量,80000008,哭灵牌,历史戏,冲突关系,恩怨报偿,8,家庭亲情|战争武略,T040708,家庭亲情|战争武略|恩怨报偿,家庭亲情 + 战争武略 + 恩怨报偿,3,4|7|8,4,8,0,0,17.05,家庭亲情:兄弟、关系先验:亲属关系、骨肉、父、亲|战争武略:兵、关、类别先验:历史戏、关系先验:冲突关系、长坂坡|恩怨报偿:哭灵、祭、恨、仇、关系先验:冲突关系,0,0,0,1,0,0,1,1,0,0,0,0
全量,80000009,梅龙镇,家庭戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0,27.6,政治权力:皇帝、帝、关系先验:权力关系、天子、类别先验:历史戏,0,1,0,0,0,0,1,0,0,0,0,0
全量,80000010,梅龙镇,家庭戏,权力关系,政治权力,2,家庭亲情,T0204,政治权力|家庭亲情,政治权力 + 家庭亲情,2,2|4,2,4,1.0,0,26.84,政治权力:皇帝、天子、帝、关系先验:权力关系、王,0,1,0,1,0,0,0,0,0,0,0,0
全量,80000011,白帝城,历史戏,冲突关系,战争武略,7,政治权力|恩怨报偿,T020708,政治权力|战争武略|恩怨报偿,政治权力 + 战争武略 + 恩怨报偿,3,2|7|8,2,8,0.952381,0.066667,20.65,政治权力:帝、宫、关系先验:权力关系、类别先验:历史戏、王|战争武略:城、兵、战、阵、计|恩怨报偿:恨、报仇、关系先验:冲突关系、仇、关系先验:亲属关系,0,1,0,0,0,0,1,1,0,0,0,0
全量,80000012,别宫祭江,家庭戏,权力关系,恩怨报偿,8,战争武略,T0708,战争武略|恩怨报偿,战争武略 + 恩怨报偿,2,7|8,7,8,1.0,0.0,24.4,恩怨报偿:祭江、祭、恨、怨、报仇,0,0,0,0,0,0,1,1,0,0,0,0
全量,80000013,野猪林,江湖戏,审判与恩怨关系,除暴侠义,6,恩怨报偿,T0608,除暴侠义|恩怨报偿,除暴侠义 + 恩怨报偿,2,6|8,6,8,0.722222,0.357143,46.71,除暴侠义:林冲、野猪林、英雄、虎、类别先验:江湖戏,0,0,0,0,0,1,0,1,0,0,0,0
全量,80000014,汾河湾,家庭戏,婚恋关系,婚恋姻缘,3,家庭亲情,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,1.0,0.0,26.94,婚恋姻缘:夫妻、妻、郎、关系先验:婚恋关系、姻缘|家庭亲情:母亲、子、汾河湾、母、亲,0,0,1,1,0,0,0,0,0,0,0,0
全量,80000015,官渡之战,历史戏,冲突关系,战争武略,7,政治权力,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.527273,0.455556,46.0,政治权力:丞相、官、天子、关系先验:权力关系、类别先验:历史戏|战争武略:退兵、战、军、兵、将军,0,1,0,0,0,0,1,0,0,0,0,0
全量,80000016,贺后骂殿,历史戏,权力关系,政治权力,2,公案冤狱,T0205,政治权力|公案冤狱,政治权力 + 公案冤狱,2,2|5,2,5,1.0,0.0,27.34,政治权力:朝廷、皇帝、朝、登基、篡位|公案冤狱:潘洪、类别先验:公案戏、法场、关系先验:权力关系,0,1,0,0,1,0,0,0,0,0,0,0
全量,80000017,打面缸,公案戏,审判与恩怨关系,文人世情,12,政治权力|公案冤狱,T020512,政治权力|公案冤狱|文人世情,政治权力 + 公案冤狱 + 文人世情,3,2|5|12,2,12,1.0,0.0,32.23,政治权力:王、官、关系先验:权力关系、朝|公案冤狱:状、类别先验:公案戏、关系先验:审判与恩怨关系、伸冤、清官|文人世情:才、书、文、谜、灯,0,1,0,0,1,0,0,0,0,0,0,1
全量,80000018,奇冤报,神怪戏,审判与恩怨关系,公案冤狱,5,恩怨报偿,T0508,公案冤狱|恩怨报偿,公案冤狱 + 恩怨报偿,2,5|8,5,8,0.8,0.333333,26.42,公案冤狱:乌盆、包拯、包公、冤、奇冤,0,0,0,0,1,0,0,1,0,0,0,0
全量,80000019,打严嵩,公案戏,权力关系,政治权力,2,家庭亲情|恩怨报偿,T020408,政治权力|家庭亲情|恩怨报偿,政治权力 + 家庭亲情 + 恩怨报偿,3,2|4|8,2,8,0.833333,0.333333,33.69,政治权力:太师、圣旨、帝、朝、王|家庭亲情:父子、子、父、亲、儿|恩怨报偿:报恩、恨、恩、报、报仇,0,1,0,1,0,0,0,1,0,0,0,0
全量,80000020,长坂坡,历史戏,冲突关系,战争武略,7,善恶转化,T0709,战争武略|善恶转化,战争武略 + 善恶转化,2,7|9,7,9,0.545455,0.433333,39.23,战争武略:长坂坡、将军、军、兵、将,0,0,0,0,0,0,1,0,1,0,0,0
全量,80000021,文姬归汉,历史戏,权力关系,文人世情,12,政治权力|婚恋姻缘|家庭亲情,T02030412,政治权力|婚恋姻缘|家庭亲情|文人世情,政治权力 + 婚恋姻缘 + 家庭亲情 + 文人世情,4,2|3|4|12,2,12,0.535714,0.428571,36.57,政治权力:王、丞相、帝、关系先验:权力关系、类别先验:历史戏|婚恋姻缘:小姐、郎、夫妻、关系先验:婚恋关系、妻|家庭亲情:子、女、父母、关系先验:亲属关系、儿|文人世情:文、琴、才、关系先验:婚恋关系、书,0,1,1,1,0,0,0,0,0,0,0,1
全量,80000022,辕门斩子,家庭戏,亲属关系,家庭亲情,4,婚恋姻缘|战争武略,T030407,婚恋姻缘|家庭亲情|战争武略,婚恋姻缘 + 家庭亲情 + 战争武略,3,3|4|7,3,7,0.821429,0.238095,31.58,婚恋姻缘:成亲、小姐、钗、郎、配|家庭亲情:太君、子、亲、儿、娘亲|战争武略:阵、将、军、将军、类别先验:历史戏,0,0,1,1,0,0,1,0,0,0,0,0
